educ,economycode,pop_adult,wgt,female,age,inc_q,emp_in,urbanicity,account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,pay_utilities,fin19,fin22a,fin24a,fin24c,fh2a,fh1,fh2,fin37,fin38,fin42,internet_use,con1,Income group
2.0,MRT,2860979,0.887319569571039,1,18,3.0,2.0,2.0,0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,IRN,69914781,0.327928870118466,2,70,5.0,2.0,1.0,1,0.0,0.0,,,,,1.0,2.0,1.0,2.0,,,,,,,1,1,Upper middle income
1.0,MOZ,18581790,4.26770621198594,1,30,1.0,2.0,1.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
2.0,MEX,97411242,2.13063012980781,2,21,3.0,2.0,2.0,0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,IND,1077731602,0.374287221503208,2,30,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,CHN,1176678702,1.79684242642265,2,34,1.0,,1.0,1,0.0,0.0,,,,,2.0,2.0,1.0,1.0,,,,,,,1,1,Upper middle income
2.0,TUR,66691005,0.561528048246499,2,40,5.0,1.0,1.0,1,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Upper middle income
2.0,PRY,4874331,1.33497340161314,2,27,4.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,SRB,5672737,0.841960248642145,2,45,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,MNG,2344987,2.00950154387853,2,16,1.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,PER,25601447,1.9964955279577,2,15,4.0,2.0,2.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Upper middle income
2.0,SEN,11094279,0.481330578962035,2,62,1.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,ARG,35433130,0.664504853787759,1,40,1.0,1.0,1.0,1,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Upper middle income
1.0,CIV,18301587,1.80365253202091,1,45,3.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Lower middle income
2.0,MKD,1515847,1.00427378740437,1,60,2.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,IRQ,28355455,1.8729608626688,2,20,2.0,1.0,2.0,1,1.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,DZA,32019804,0.654893303255564,2,40,1.0,1.0,2.0,0,0.0,1.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,COD,57033055,2.00445517217919,2,53,1.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Low income
1.0,VEN,20899114,2.00355438468338,1,74,3.0,2.0,2.0,1,0.0,0.0,4.0,4.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,1,Lower middle income
1.0,MUS,1070318,0.216384037482147,2,69,4.0,1.0,1.0,1,0.0,0.0,,,,,2.0,2.0,2.0,3.0,,,,,,,0,1,Upper middle income
1.0,SRB,5672737,1.39172811327305,1,67,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Upper middle income
2.0,MEX,97411242,0.50563741474444,1,27,5.0,2.0,2.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,BGD,122837439,0.903494789513292,2,36,3.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
1.0,HND,7345357,0.98066951375797,2,82,4.0,2.0,2.0,0,1.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0,2,Lower middle income
2.0,IDN,211076339,0.478176775351861,1,42,4.0,1.0,2.0,0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,CIV,18301587,0.411375881206418,1,44,3.0,1.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
1.0,KHM,12177453,0.203101747954755,1,42,5.0,1.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,CHN,1176678702,1.9512907511014,2,40,1.0,,2.0,1,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,,,,,,1,1,Upper middle income
3.0,JOR,7867178,1.61837780939774,1,40,1.0,1.0,2.0,1,0.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,MYS,27297352,0.704556312556876,2,30,4.0,1.0,2.0,1,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
1.0,IND,1077731602,1.22568338176086,2,33,3.0,1.0,2.0,1,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,UKR,32338724,0.478707758010848,1,79,2.0,2.0,1.0,1,0.0,0.0,,,,,2.0,2.0,,2.0,,,,,,,0,1,Upper middle income
1.0,ALB,2278004,0.282723898880716,1,75,3.0,2.0,1.0,0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
2.0,ARG,35433130,0.302168512161333,1,66,4.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,TUR,66691005,1.60545686860268,1,17,1.0,2.0,2.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,ALB,2278004,1.04710363966777,1,40,3.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Upper middle income
1.0,KHM,12177453,3.16018847937901,2,31,4.0,1.0,1.0,0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,EGY,77385958,0.933698322576258,2,26,1.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,CHN,1176678702,2.85039437830825,2,74,1.0,,1.0,1,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,,,,0,1,Upper middle income
1.0,HND,7345357,0.548343917912317,1,26,2.0,1.0,1.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,TCD,10289880,2.38885447185149,1,50,3.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
3.0,KGZ,4780143,0.773928341655245,1,42,4.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,GMB,1598990,0.798520089037316,2,22,4.0,1.0,2.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Low income
2.0,CHN,1176678702,0.71485868470528,1,36,2.0,,1.0,0,0.0,0.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,SWZ,816208,2.32312735465358,1,68,2.0,2.0,1.0,1,0.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0,1,Lower middle income
3.0,IND,1077731602,0.916548981344941,2,28,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1,1,Lower middle income
1.0,TGO,5593530,0.961616293752601,2,35,5.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,THA,60882768,0.313957204122718,1,42,3.0,1.0,1.0,1,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1,Upper middle income
2.0,ARM,2406318,0.544847557481993,1,81,2.0,1.0,1.0,1,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,KAZ,14324777,0.415648543694475,1,86,5.0,2.0,2.0,1,0.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
3.0,LSO,1504222,0.48170790507354,1,28,,2.0,1.0,1,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,Lower middle income
3.0,PAK,155833628,0.938224881556437,2,26,3.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,MNE,503215,0.25638654533814,1,77,5.0,2.0,1.0,1,0.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
2.0,ZMB,12029200,0.887129442932055,1,17,1.0,2.0,2.0,1,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1,Lower middle income
1.0,PAK,155833628,0.285730633617055,1,24,3.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,TUR,66691005,1.54825687144321,2,65,2.0,2.0,2.0,1,0.0,0.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
1.0,SEN,11094279,2.57323774002961,2,18,5.0,1.0,2.0,1,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,UGA,27277834,1.08536270634605,2,39,5.0,1.0,2.0,1,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1,Low income
3.0,VEN,20899114,0.728493987950849,1,39,1.0,1.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,PRY,4874331,1.08931270294379,1,31,4.0,1.0,2.0,1,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,VEN,20899114,0.497221616753511,2,77,5.0,1.0,2.0,1,0.0,0.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1,Lower middle income
2.0,SRB,5672737,1.19844135273273,2,63,5.0,1.0,2.0,1,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Upper middle income
1.0,CHN,1176678702,0.104357538488275,2,56,1.0,,2.0,1,1.0,1.0,,,,,1.0,2.0,3.0,1.0,,,,,,,1,1,Upper middle income
1.0,ZMB,12029200,3.81177443673964,2,19,2.0,1.0,1.0,0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,IRN,69914781,2.51014831787117,2,41,1.0,1.0,1.0,1,0.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,,,,0,1,Upper middle income
2.0,TJK,6596875,0.218664141822524,1,20,5.0,1.0,1.0,1,1.0,0.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,ZAF,46723498,0.513525868286385,1,27,2.0,2.0,2.0,1,1.0,0.0,4.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,2,Upper middle income
2.0,EGY,77385958,0.792093566592579,2,19,3.0,2.0,2.0,0,1.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,PAK,155833628,0.930535409825352,2,40,3.0,1.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,VNM,76663207,1.40949311625806,1,28,3.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,CHN,1176678702,0.68451796176394,1,42,4.0,,1.0,1,1.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,HND,7345357,0.582809799460679,1,34,1.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,LSO,1504222,0.511031615664402,1,26,,2.0,2.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
1.0,DOM,8281568,1.82618940269745,2,31,3.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,ZWE,9588258,1.34426643968369,2,19,2.0,1.0,2.0,1,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0,1,Lower middle income
2.0,LKA,17109247,1.34113850565117,2,21,2.0,2.0,1.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,BGD,122837439,0.363805465740169,1,72,3.0,1.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,UGA,27277834,0.427082095266532,1,33,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0,1,Low income
2.0,ETH,78031387,0.210592954164525,1,36,4.0,1.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
2.0,MNE,503215,1.1281689300031,2,77,1.0,2.0,2.0,1,0.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0,1,Upper middle income
2.0,GAB,1573811,0.433168805942055,1,37,5.0,1.0,2.0,1,1.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1,1,Upper middle income
2.0,EGY,77385958,0.671279873909989,2,32,3.0,1.0,2.0,1,0.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,MOZ,18581790,0.189760648603184,1,19,4.0,1.0,1.0,1,0.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,IDN,211076339,0.934968188123225,1,41,3.0,2.0,1.0,1,0.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,1,Upper middle income
2.0,ECU,13484219,0.971236813579294,1,28,1.0,1.0,1.0,1,1.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
1.0,TCD,10289880,0.155095965677049,2,52,3.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,LSO,1504222,0.202375591508118,1,39,,1.0,1.0,1,0.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,UZB,24646062,1.15587108075584,2,55,2.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,UZB,24646062,2.11394982831862,2,43,2.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,LBR,3295997,0.669934720595724,2,41,5.0,1.0,1.0,1,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
2.0,ZAF,46723498,0.911161910588878,2,30,1.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,GAB,1573811,0.435984972968543,2,29,3.0,2.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,VNM,76663207,0.64837643345405,1,51,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,KEN,34616135,0.331404980501671,1,34,4.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,PSE,3183655,0.978079824209719,1,47,3.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,SRB,5672737,0.69003598175138,1,35,1.0,2.0,2.0,0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,IND,1077731602,0.284557014496262,1,30,4.0,2.0,1.0,1,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2,Lower middle income
2.0,GIN,8464230,0.221955399913341,2,29,1.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,GIN,8464230,0.196351317833167,1,24,5.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,NER,13873697,0.323847664450278,2,47,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,MNE,503215,0.448123765358763,2,71,4.0,2.0,1.0,1,0.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,1,Upper middle income
2.0,BRA,169047814,1.05680545226686,1,61,2.0,1.0,1.0,1,1.0,0.0,2.0,4.0,4.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,EGY,77385958,0.275542420466481,2,33,2.0,1.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,KHM,12177453,0.668263020291322,1,22,2.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,BEN,8207504,0.372440421124628,1,39,2.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,PRY,4874331,1.06507394036572,1,23,1.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,LBR,3295997,1.08081473107767,1,24,1.0,2.0,2.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,BGD,122837439,0.677506702179709,1,33,4.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,1,Lower middle income
1.0,PRY,4874331,0.382808274262754,1,63,4.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,KHM,12177453,0.203101747954755,1,55,4.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
3.0,VEN,20899114,0.563564295329598,2,55,2.0,1.0,,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,COM,532331,0.203402347917924,1,26,4.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,NPL,21168213,0.513751009285848,1,67,5.0,2.0,1.0,1,1.0,0.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0,1,Lower middle income
1.0,VNM,76663207,0.257157228928712,1,24,2.0,1.0,1.0,1,0.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,BIH,2764009,1.10730522273384,1,55,2.0,1.0,1.0,1,0.0,0.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,ARG,35433130,0.512704745305365,2,53,3.0,1.0,2.0,1,1.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,MKD,1515847,0.278002896046242,1,60,2.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,Upper middle income
2.0,GHA,21563813,1.75756989143944,1,45,3.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0,1,Lower middle income
2.0,COL,41544122,0.626066092108458,2,43,5.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,IRQ,28355455,0.527566432975865,1,42,4.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,ALB,2278004,0.587918712071606,1,60,5.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,ETH,78031387,1.90157445231573,2,58,1.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Low income
1.0,PRY,4874331,0.890544888269371,1,48,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,PER,25601447,0.831853681628394,1,21,3.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,GEO,2933716,0.253265615547273,1,82,3.0,2.0,1.0,1,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,2,Upper middle income
2.0,UGA,27277834,0.667209573402625,2,25,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Low income
